,$mon,$osd,$driver,$worker,$read,$write,$container,$object,$size,$<op-write
0,0.0,0.07692,1.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.11747
1,0.0,0.0,0.33333,0.22581,0.75,0.25,0.0,0.0,0.0,0.12758
2,0.0,0.23077,1.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.21889
3,0.0,1.0,0.33333,0.03226,0.75,0.25,0.0,0.0,0.0,0.07633
4,0.0,0.0,0.33333,0.03226,0.5,0.5,0.0,0.0,0.0,0.07811
5,0.0,0.0,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.06371
6,0.0,0.0,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.23289
7,0.0,0.23077,1.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.11931
8,0.0,1.0,0.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.20485
9,0.0,0.07692,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.57716
10,0.0,1.0,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.07777
11,0.0,0.15385,0.33333,0.09677,0.5,0.5,0.0,0.0,0.0,0.10844
12,0.0,0.23077,1.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.12186
13,0.0,0.0,0.33333,0.09677,0.75,0.25,0.0,0.0,0.0,0.09285
14,0.0,0.15385,0.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.09672
15,0.0,0.07692,0.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.11628
16,0.0,1.0,1.0,1.0,0.1,0.9,0.0,0.0,0.0,0.922
17,0.0,0.07692,0.33333,0.22581,0.9,0.1,0.0,0.0,0.0,0.11693
18,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.06615
19,0.0,0.61538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.15385,1.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.14957
21,0.0,0.07692,1.0,0.48387,0.9,0.1,0.0,0.0,0.0,0.17433
22,0.0,0.15385,1.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.23035
23,0.0,1.0,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.73442
24,0.0,0.0,1.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.2486
25,0.0,0.23077,1.0,0.48387,1.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.61538,0.33333,0.48387,1.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.15385,0.33333,0.48387,0.0,1.0,0.0,0.0,0.0,0.44442
28,0.0,0.23077,0.33333,0.09677,0.9,0.1,0.0,0.0,0.0,0.07723
29,0.0,0.61538,0.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.09083
30,0.0,1.0,0.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.12954
31,0.0,1.0,1.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.08399
32,0.0,0.61538,0.33333,0.48387,0.0,1.0,0.0,0.0,0.0,0.44868
33,0.0,0.07692,0.0,0.03226,0.1,0.9,0.0,0.0,0.0,0.08626
34,0.0,0.61538,0.33333,0.03226,0.9,0.1,0.0,0.0,0.0,0.07565
35,0.0,0.61538,1.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.12489
36,0.0,0.61538,0.33333,0.48387,0.5,0.5,0.0,0.0,0.0,0.39013
37,0.0,0.07692,1.0,0.48387,0.75,0.25,0.0,0.0,0.0,0.31507
38,0.0,0.23077,1.0,0.48387,0.9,0.1,0.0,0.0,0.0,0.19716
39,0.0,0.23077,0.0,0.03226,0.5,0.5,0.0,0.0,0.0,0.07855
40,0.0,0.23077,0.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.12229
41,0.0,0.61538,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.21702
42,0.0,0.23077,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.22667
43,0.0,0.0,0.0,0.03226,1.0,0.0,0.0,0.0,0.0,0.0
44,0.0,1.0,0.0,0.03226,1.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.23077,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.88898
46,0.0,0.0,1.0,1.0,0.9,0.1,0.0,0.0,0.0,0.2937
47,0.0,0.07692,0.33333,0.03226,0.5,0.5,0.0,0.0,0.0,0.08174
48,0.0,0.07692,0.33333,0.09677,1.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50,0.0,0.15385,0.33333,0.03226,0.25,0.75,0.0,0.0,0.0,0.0849
51,0.0,0.07692,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.07091
52,0.0,0.07692,0.33333,0.22581,0.1,0.9,0.0,0.0,0.0,0.21849
53,0.0,1.0,1.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.09371
54,0.0,0.07692,0.33333,0.03226,0.25,0.75,0.0,0.0,0.0,0.0833
55,0.0,0.15385,0.0,0.03226,0.1,0.9,0.0,0.0,0.0,0.08669
56,0.0,0.61538,0.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.11904
57,0.0,0.15385,0.33333,0.09677,0.0,1.0,0.0,0.0,0.0,0.12218
58,0.0,0.23077,1.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.15487
59,0.0,0.07692,1.0,1.0,0.9,0.1,0.0,0.0,0.0,0.31202
60,0.0,0.07692,0.0,0.03226,0.5,0.5,0.0,0.0,0.0,0.08124
61,0.0,0.23077,0.33333,0.09677,0.75,0.25,0.0,0.0,0.0,0.10112
62,0.0,0.0,0.33333,0.22581,0.1,0.9,0.0,0.0,0.0,0.23387
63,0.0,0.0,0.33333,0.09677,0.25,0.75,0.0,0.0,0.0,0.10327
64,0.0,0.07692,0.33333,0.09677,0.25,0.75,0.0,0.0,0.0,0.11491
65,0.0,0.61538,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.07608
66,0.0,0.07692,0.33333,0.03226,0.1,0.9,0.0,0.0,0.0,0.08163
67,0.0,0.0,1.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.10696
68,0.0,0.0,0.0,0.03226,0.5,0.5,0.0,0.0,0.0,0.07725
69,0.0,0.15385,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.58992
70,0.0,0.61538,0.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.13169
71,0.0,0.23077,0.33333,0.03226,0.0,1.0,0.0,0.0,0.0,0.08652
72,0.0,0.23077,1.0,0.22581,1.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.07692,0.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.21032
74,0.0,0.23077,0.33333,0.48387,0.75,0.25,0.0,0.0,0.0,0.32287
75,0.0,0.0,1.0,0.48387,0.1,0.9,0.0,0.0,0.0,0.47189
76,0.0,0.61538,0.33333,0.22581,0.1,0.9,0.0,0.0,0.0,0.22677
77,0.0,0.15385,0.0,0.03226,1.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.07761
79,0.0,0.61538,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.61538,0.33333,0.03226,0.75,0.25,0.0,0.0,0.0,0.07495
81,0.0,0.07692,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.06869
82,0.0,0.23077,0.33333,0.09677,0.25,0.75,0.0,0.0,0.0,0.11748
83,0.0,0.23077,0.33333,0.22581,0.5,0.5,0.0,0.0,0.0,0.1904
84,0.0,0.07692,0.33333,0.48387,1.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.23077,0.33333,0.09677,0.5,0.5,0.0,0.0,0.0,0.11085
86,0.0,0.0,0.33333,0.03226,0.75,0.25,0.0,0.0,0.0,0.07316
87,0.0,0.0,0.33333,0.03226,0.0,1.0,0.0,0.0,0.0,0.08426
88,0.0,0.23077,1.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.12293
89,0.0,0.07692,1.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.20564
90,0.0,0.0,0.33333,0.09677,0.9,0.1,0.0,0.0,0.0,0.07832
91,0.0,0.23077,0.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.14913
92,0.0,0.07692,0.33333,0.09677,0.75,0.25,0.0,0.0,0.0,0.09645
93,0.0,0.0,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.08024
94,0.0,0.15385,0.33333,0.48387,0.5,0.5,0.0,0.0,0.0,0.37638
95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.06691
96,0.0,0.07692,1.0,1.0,0.1,0.9,0.0,0.0,0.0,0.86941
97,0.0,0.15385,0.33333,0.48387,1.0,0.0,0.0,0.0,0.0,0.0
98,0.0,1.0,0.0,0.03226,0.5,0.5,0.0,0.0,0.0,0.0774
99,0.0,0.15385,0.33333,0.03226,0.0,1.0,0.0,0.0,0.0,0.08715
100,0.0,0.0,0.0,0.22581,0.5,0.5,0.0,0.0,0.0,0.24652
101,0.0,1.0,0.33333,0.22581,0.1,0.9,0.0,0.0,0.0,0.22112
102,0.0,0.61538,1.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.07825
103,0.0,0.61538,0.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.22443
104,0.0,0.15385,1.0,0.48387,0.9,0.1,0.0,0.0,0.0,0.21345
105,0.0,1.0,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.08125
106,0.0,1.0,1.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.13607
107,0.0,0.23077,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.64945
108,0.0,0.07692,1.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.15385,0.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.1144
110,0.0,0.0,1.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.20814
111,0.0,0.61538,0.33333,0.22581,0.25,0.75,0.0,0.0,0.0,0.21165
112,0.0,0.15385,0.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.20632
113,0.0,0.15385,0.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.21497
114,0.0,0.61538,1.0,0.48387,0.1,0.9,0.0,0.0,0.0,0.43783
115,0.0,0.61538,0.33333,0.22581,0.9,0.1,0.0,0.0,0.0,0.11785
116,0.0,0.07692,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.08111
117,0.0,0.15385,1.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.11496
118,0.0,0.07692,0.33333,0.09677,0.9,0.1,0.0,0.0,0.0,0.08319
119,0.0,1.0,0.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.08762
120,0.0,0.07692,0.0,0.03226,1.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.15385,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0703
122,0.0,1.0,0.0,0.09677,0.5,0.5,0.0,0.0,0.0,0.09328
123,0.0,0.23077,0.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.21319
124,0.0,0.23077,0.0,0.03226,0.0,1.0,0.0,0.0,0.0,0.08621
125,0.0,0.0,1.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.11701
126,0.0,0.07692,0.33333,0.48387,0.75,0.25,0.0,0.0,0.0,0.27304
127,0.0,0.07692,0.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.07486
128,0.0,0.15385,0.33333,0.48387,0.1,0.9,0.0,0.0,0.0,0.4377
129,0.0,0.61538,0.33333,0.09677,0.25,0.75,0.0,0.0,0.0,0.12157
130,0.0,0.15385,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.21633
131,0.0,0.07692,0.33333,0.48387,0.0,1.0,0.0,0.0,0.0,0.44992
132,0.0,0.0,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.0907
133,0.0,1.0,0.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.12244
134,0.0,0.23077,0.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.22722
135,0.0,0.15385,0.33333,0.22581,1.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.61538,0.0,0.09677,0.5,0.5,0.0,0.0,0.0,0.09588
137,0.0,0.07692,1.0,0.48387,0.0,1.0,0.0,0.0,0.0,0.44225
138,0.0,0.0,0.33333,0.22581,0.5,0.5,0.0,0.0,0.0,0.16418
139,0.0,0.61538,1.0,0.48387,0.9,0.1,0.0,0.0,0.0,0.22263
140,0.0,0.61538,1.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.09025
141,0.0,0.23077,0.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.22124
142,0.0,0.07692,0.33333,0.03226,0.75,0.25,0.0,0.0,0.0,0.07612
143,0.0,0.07692,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.61538,0.33333,0.22581,0.75,0.25,0.0,0.0,0.0,0.13476
145,0.0,1.0,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.23251
146,0.0,0.23077,1.0,1.0,0.9,0.1,0.0,0.0,0.0,0.42913
147,0.0,0.23077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07145
148,0.0,1.0,0.33333,0.03226,0.0,1.0,0.0,0.0,0.0,0.09431
149,0.0,0.15385,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.06892
150,0.0,0.61538,0.33333,0.09677,0.5,0.5,0.0,0.0,0.0,0.10738
151,0.0,0.0,0.0,0.22581,1.0,0.0,0.0,0.0,0.0,0.0
152,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.15385,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.09298
154,0.0,0.23077,0.33333,0.48387,1.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.61538,1.0,0.48387,0.25,0.75,0.0,0.0,0.0,0.43376
156,0.0,0.23077,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.86152
157,0.0,0.15385,1.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.12113
158,0.0,1.0,0.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.22176
159,0.0,0.15385,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.76046
160,0.0,0.61538,0.33333,0.03226,0.0,1.0,0.0,0.0,0.0,0.09398
161,0.0,0.0,1.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.07922
162,0.0,0.61538,0.33333,0.48387,0.25,0.75,0.0,0.0,0.0,0.43524
163,0.0,0.15385,0.33333,0.03226,0.5,0.5,0.0,0.0,0.0,0.08288
164,0.0,1.0,1.0,1.0,0.9,0.1,0.0,0.0,0.0,0.48566
165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.61538,0.0,0.03226,0.1,0.9,0.0,0.0,0.0,0.08853
167,0.0,0.07692,1.0,0.48387,1.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.07692,0.33333,0.03226,1.0,0.0,0.0,0.0,0.0,0.0
169,0.0,1.0,0.33333,0.22581,0.75,0.25,0.0,0.0,0.0,0.13803
170,0.0,0.15385,0.33333,0.09677,1.0,0.0,0.0,0.0,0.0,0.0
171,0.0,1.0,1.0,0.48387,0.0,1.0,0.0,0.0,0.0,0.45765
172,0.0,0.07692,0.33333,0.48387,0.1,0.9,0.0,0.0,0.0,0.44173
173,0.0,0.15385,0.33333,0.09677,0.25,0.75,0.0,0.0,0.0,0.11442
174,0.0,0.15385,0.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.0
175,0.0,1.0,1.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.12177
176,0.0,1.0,1.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.20813
177,0.0,0.61538,1.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.15097
178,0.0,0.23077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.15385,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.06885
180,0.0,0.23077,1.0,0.22581,0.5,0.5,0.0,0.0,0.0,0.19179
181,0.0,0.0,0.0,0.09677,0.5,0.5,0.0,0.0,0.0,0.09742
182,0.0,0.0,0.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.12392
183,0.0,0.15385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.07692,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.71713
185,0.0,0.23077,0.33333,0.03226,0.1,0.9,0.0,0.0,0.0,0.08908
186,0.0,0.15385,0.33333,0.48387,0.75,0.25,0.0,0.0,0.0,0.29794
187,0.0,0.15385,0.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.22393
188,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.06491
189,0.0,1.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.09611
190,0.0,0.23077,0.33333,0.22581,0.1,0.9,0.0,0.0,0.0,0.2251
191,0.0,0.0,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.24478
192,0.0,0.07692,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.06677
193,0.0,0.23077,0.33333,0.48387,0.0,1.0,0.0,0.0,0.0,0.45875
194,0.0,0.61538,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.08316
195,0.0,0.61538,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.08041
196,0.0,0.15385,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.22659
197,0.0,0.61538,0.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.12967
198,0.0,1.0,1.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.14654
199,0.0,0.15385,1.0,0.48387,0.1,0.9,0.0,0.0,0.0,0.43793
200,0.0,0.0,0.0,0.03226,0.75,0.25,0.0,0.0,0.0,0.07024
201,0.0,0.0,0.33333,0.03226,0.1,0.9,0.0,0.0,0.0,0.08049
202,0.0,0.07692,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.21657
203,0.0,0.61538,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.85631
204,0.0,0.23077,0.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.07428
205,0.0,1.0,0.33333,0.48387,0.75,0.25,0.0,0.0,0.0,0.30055
206,0.0,1.0,1.0,0.22581,0.5,0.5,0.0,0.0,0.0,0.18917
207,0.0,0.61538,1.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.22319
208,0.0,0.23077,1.0,0.48387,0.25,0.75,0.0,0.0,0.0,0.42588
209,0.0,0.0,1.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.12487
210,0.0,0.23077,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.78431
211,0.0,0.23077,0.33333,0.22581,0.25,0.75,0.0,0.0,0.0,0.21379
212,0.0,0.07692,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.06928
213,0.0,0.07692,1.0,0.48387,0.5,0.5,0.0,0.0,0.0,0.38663
214,0.0,1.0,0.33333,0.22581,0.25,0.75,0.0,0.0,0.0,0.21267
215,0.0,0.61538,0.0,0.03226,0.75,0.25,0.0,0.0,0.0,0.07565
216,0.0,0.07692,0.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.23077,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.2137
218,0.0,0.15385,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.07039
219,0.0,0.23077,0.0,0.03226,1.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.23077,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.08449
221,0.0,0.61538,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.07157
222,0.0,1.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.07175
223,0.0,0.0,1.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.1067
224,0.0,1.0,0.33333,0.09677,0.1,0.9,0.0,0.0,0.0,0.13029
225,0.0,0.61538,0.0,0.03226,0.5,0.5,0.0,0.0,0.0,0.07605
226,0.0,0.15385,1.0,0.48387,0.25,0.75,0.0,0.0,0.0,0.42543
227,0.0,0.0,0.0,0.03226,0.1,0.9,0.0,0.0,0.0,0.08089
228,0.0,0.23077,0.33333,0.09677,0.1,0.9,0.0,0.0,0.0,0.12096
229,0.0,0.61538,1.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.13405
230,0.0,0.15385,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.61538,1.0,0.48387,1.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.15385,0.0,0.03226,0.0,1.0,0.0,0.0,0.0,0.08849
233,0.0,0.15385,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.08582
234,0.0,0.15385,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.83111
235,0.0,0.61538,0.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.12563
236,0.0,1.0,1.0,0.48387,0.75,0.25,0.0,0.0,0.0,0.31393
237,0.0,0.23077,1.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.22841
238,0.0,1.0,0.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.11555
239,0.0,0.15385,1.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.11873
240,0.0,1.0,0.33333,0.48387,0.25,0.75,0.0,0.0,0.0,0.4799
241,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.06948
242,0.0,1.0,0.33333,0.03226,0.9,0.1,0.0,0.0,0.0,0.07551
243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06253
244,0.0,0.61538,0.33333,0.09677,0.1,0.9,0.0,0.0,0.0,0.12772
245,0.0,1.0,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.08348
246,0.0,0.61538,1.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.21404
247,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.07517
248,0.0,0.0,0.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.23077,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.06971
250,0.0,0.61538,1.0,1.0,0.1,0.9,0.0,0.0,0.0,0.90177
